episode,selectivity,bucket_id,q_pre_before,q_post_before,chosen_strategy,was_guardrail,latency_ms,recall,reward,q_pre_after,q_post_after,gt_latency_ms,filter_name
35,0.929351,21,1.0,0.887922,post_filter,True,0.8496,1.0,0.971679,1.0,0.896298,24.8345,"overall IN (1,2,4,5)"
36,0.300422,7,0.9,1.0,pre_filter,False,41.8317,1.0,0.0,0.81,1.0,24.8927,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
37,0.952472,21,1.0,0.896298,post_filter,True,0.7376,1.0,0.975413,1.0,0.904209,24.8636,"overall IN (1,3,4,5)"
38,0.050727,0,0.900101,0.99494,post_filter,False,0.6532,1.0,0.978226,0.900101,0.993268,24.9048,"main_cat IN ('Computers', 'Tools & Home Improvement')"
39,0.339351,8,1.0,0.997017,post_filter,False,1.0008,1.0,0.96664,1.0,0.99398,25.0035,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
40,0.073033,0,0.900101,0.993268,post_filter,False,0.6124,1.0,0.979586,0.900101,0.9919,25.227,brand='Tiffen'
41,0.319094,7,0.81,1.0,post_filter,False,1.0065,0.9,0.562819,0.81,0.956282,24.8552,"overall IN (1,2,4)"
42,0.658182,18,0.9,0.897073,pre_filter,False,53.7528,1.0,0.0,0.81,0.897073,24.9451,verified=true AND overall>=3.0
43,0.300422,7,0.81,0.956282,pre_filter,False,44.677,1.0,0.0,0.729,0.956282,24.9776,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
44,0.210713,2,1.0,0.904574,pre_filter,False,9.9365,0.9,0.389471,0.938947,0.904574,24.9606,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
45,0.319094,7,0.729,0.956282,post_filter,False,0.6979,1.0,0.976736,0.729,0.958327,24.7754,"overall IN (1,2,4)"
46,0.092237,0,0.900101,0.9919,post_filter,False,0.97,1.0,0.967667,0.900101,0.989477,25.1457,main_cat='Home Audio &amp; Theater' AND overall>=3.0
47,0.300422,7,0.729,0.958327,post_filter,False,0.7738,1.0,0.974207,0.729,0.959915,25.001,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
48,0.210713,2,0.938947,0.904574,pre_filter,False,3.4705,0.0,0.0,0.845052,0.904574,25.1961,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
49,0.050727,0,0.900101,0.989477,post_filter,False,1.0603,1.0,0.964658,0.900101,0.986995,25.2736,"main_cat IN ('Computers', 'Tools & Home Improvement')"
50,0.270385,5,1.0,1.0,post_filter,False,0.4738,1.0,0.984207,1.0,0.998421,25.187,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
51,0.952472,21,1.0,0.904209,post_filter,True,0.7888,0.9,0.567044,1.0,0.870493,25.1818,"overall IN (1,3,4,5)"
52,0.12068,1,0.78165,0.917701,post_filter,False,1.2994,1.0,0.956688,0.78165,0.9216,25.2417,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
53,0.881823,20,0.81,0.995129,post_filter,False,0.8068,1.0,0.973107,0.81,0.992926,24.8486,"overall IN (1,4,5)"
54,0.7886,19,0.81,0.996518,post_filter,False,0.9128,1.0,0.969575,0.81,0.993824,24.7554,overall>=4.0
55,0.751008,19,0.81,0.993824,post_filter,False,0.8992,1.0,0.970026,0.81,0.991444,24.9913,"overall IN (1,2,5)"
56,0.270385,5,1.0,0.998421,post_filter,False,0.7543,0.6,0.009845,1.0,0.899563,25.0691,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
57,0.859249,20,0.81,0.992926,post_filter,False,0.724,1.0,0.975867,0.81,0.991221,25.2345,overall>=3.0
58,0.140751,1,0.78165,0.9216,post_filter,False,1.3239,0.0,0.0,0.78165,0.82944,27.6348,overall<=2.0
59,0.140751,1,0.78165,0.82944,pre_filter,False,21.1829,1.0,0.293904,0.732875,0.82944,25.0898,overall<=2.0
60,0.073033,0,0.900101,0.986995,pre_filter,False,14.5449,0.7,0.024305,0.812522,0.986995,25.0742,brand='Tiffen'
61,0.248992,4,0.9,1.0,post_filter,False,0.9342,1.0,0.968858,0.9,0.996886,25.0571,"overall IN (3,4)"
62,0.952472,21,1.0,0.870493,post_filter,True,0.7603,1.0,0.974656,1.0,0.880909,25.1147,"overall IN (1,3,4,5)"
63,0.881823,20,0.81,0.991221,post_filter,False,0.9635,1.0,0.967882,0.81,0.988887,25.2022,"overall IN (1,4,5)"
64,0.610257,18,0.81,0.897073,post_filter,False,0.9692,1.0,0.967694,0.81,0.904135,25.0175,overall>=5.0
65,0.7886,19,0.81,0.991444,post_filter,False,0.4459,1.0,0.985138,0.81,0.990813,25.3124,overall>=4.0
66,0.881823,20,0.81,0.988887,pre_filter,False,52.8231,1.0,0.0,0.729,0.988887,24.9037,"overall IN (1,4,5)"
67,0.140751,1,0.732875,0.82944,post_filter,False,0.8584,0.2,0.0,0.732875,0.746496,27.4348,overall<=2.0
68,0.836128,20,0.729,0.988887,post_filter,False,0.8268,1.0,0.97244,0.729,0.987242,25.0208,"overall IN (2,4,5)"
69,0.7886,19,0.81,0.990813,post_filter,False,0.7797,0.9,0.567222,0.81,0.948454,25.1321,overall>=4.0
70,0.610257,18,0.81,0.904135,pre_filter,False,93.7021,1.0,0.0,0.729,0.904135,24.9871,overall>=5.0
71,0.389743,11,0.843457,1.0,post_filter,False,0.8666,1.0,0.971113,0.843457,0.997111,24.8728,overall<=4.0
72,0.728433,19,0.81,0.948454,post_filter,False,0.6042,1.0,0.979861,0.81,0.951595,25.049,"overall IN (2,3,5)"
73,0.050727,0,0.812522,0.986995,pre_filter,False,8.9503,1.0,0.701656,0.801435,0.986995,25.1375,"main_cat IN ('Computers', 'Tools & Home Improvement')"
74,0.929351,21,1.0,0.880909,post_filter,True,0.8002,1.0,0.973326,1.0,0.890151,25.2101,"overall IN (1,2,4,5)"
75,0.092237,0,0.801435,0.986995,post_filter,False,0.5047,0.0,0.0,0.801435,0.888295,25.181,main_cat='Home Audio &amp; Theater' AND overall>=3.0
76,0.050727,0,0.801435,0.888295,post_filter,False,1.0311,1.0,0.965629,0.801435,0.896029,25.045,"main_cat IN ('Computers', 'Tools & Home Improvement')"
77,0.230635,3,0.9,0.997502,pre_filter,False,39.6005,1.0,0.0,0.81,0.997502,25.0788,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
78,0.180604,1,0.732875,0.746496,post_filter,False,0.8418,1.0,0.97194,0.732875,0.76904,25.147,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
79,0.881823,20,0.729,0.987242,post_filter,False,0.8393,1.0,0.972022,0.729,0.98572,25.257,"overall IN (1,4,5)"
80,0.140751,1,0.732875,0.76904,post_filter,False,0.8217,1.0,0.97261,0.732875,0.789397,25.0292,overall<=2.0
81,0.680906,18,0.729,0.904135,post_filter,False,0.3433,1.0,0.988558,0.729,0.912577,25.1339,"overall IN (3,5)"
82,0.821657,20,0.729,0.98572,post_filter,False,0.9567,1.0,0.96811,0.729,0.983959,24.923,"overall IN (1,2,3,5)"
83,0.728433,19,0.81,0.951595,pre_filter,False,78.7892,1.0,0.0,0.729,0.951595,24.9022,"overall IN (2,3,5)"
84,0.658182,18,0.729,0.912577,post_filter,False,0.8484,1.0,0.971721,0.729,0.918492,25.0923,verified=true AND overall>=3.0
85,0.339351,8,1.0,0.99398,post_filter,False,0.3126,0.0,0.0,1.0,0.894582,25.1272,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
86,0.12068,1,0.732875,0.789397,post_filter,False,0.8688,1.0,0.97104,0.732875,0.807562,24.9224,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
87,0.836128,20,0.729,0.983959,pre_filter,False,16.0148,1.0,0.466174,0.702717,0.983959,24.8305,"overall IN (2,4,5)"
88,0.248992,4,0.9,0.996886,pre_filter,False,8.4149,1.0,0.719504,0.88195,0.996886,24.8341,"overall IN (3,4)"
89,0.210713,2,0.845052,0.904574,pre_filter,False,31.5128,1.0,0.0,0.760547,0.904574,24.974,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
90,0.248992,4,0.88195,0.996886,pre_filter,False,28.6482,1.0,0.045058,0.798261,0.996886,25.4385,"overall IN (3,4)"
91,0.12068,1,0.732875,0.807562,pre_filter,False,20.0163,0.8,0.059681,0.665556,0.807562,25.429,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
92,0.073033,0,0.801435,0.896029,post_filter,False,1.135,0.6,0.009717,0.801435,0.807398,25.3465,brand='Tiffen'
93,0.210713,2,0.760547,0.904574,post_filter,False,1.1622,0.7,0.045351,0.760547,0.818652,25.33,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
94,0.339351,8,1.0,0.894582,pre_filter,False,47.4555,1.0,0.0,0.9,0.894582,25.1397,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
95,0.751008,19,0.729,0.951595,post_filter,False,0.907,1.0,0.969767,0.729,0.953412,25.2668,"overall IN (1,2,5)"
96,0.859249,20,0.702717,0.983959,post_filter,False,1.1003,1.0,0.963324,0.702717,0.981895,24.88,overall>=3.0
97,0.728433,19,0.729,0.953412,post_filter,False,0.9713,1.0,0.967624,0.729,0.954833,25.2006,"overall IN (2,3,5)"
98,0.389743,11,0.843457,0.997111,post_filter,False,0.8884,1.0,0.970388,0.843457,0.994439,24.9809,overall<=4.0
99,0.092237,0,0.801435,0.807398,post_filter,False,0.9758,1.0,0.967475,0.801435,0.823405,25.115,main_cat='Home Audio &amp; Theater' AND overall>=3.0
100,0.12068,1,0.665556,0.807562,post_filter,False,0.9268,1.0,0.969106,0.665556,0.823716,24.8055,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
101,0.881823,20,0.702717,0.981895,post_filter,False,1.034,1.0,0.965533,0.702717,0.980259,25.2226,"overall IN (1,4,5)"
102,0.929351,21,1.0,0.890151,post_filter,True,0.5295,0.9,0.572077,1.0,0.858343,24.8942,"overall IN (1,2,4,5)"
103,0.610257,18,0.729,0.918492,post_filter,False,0.6503,1.0,0.978322,0.729,0.924475,25.2699,overall>=5.0
104,0.728433,19,0.729,0.954833,post_filter,False,0.6787,1.0,0.977378,0.729,0.957088,24.932,"overall IN (2,3,5)"
105,0.680906,18,0.729,0.924475,post_filter,False,0.66,0.9,0.569545,0.729,0.888982,24.9102,"overall IN (3,5)"
106,0.050727,0,0.801435,0.823405,pre_filter,False,6.4165,0.1,0.0,0.721291,0.823405,25.4911,"main_cat IN ('Computers', 'Tools & Home Improvement')"
107,0.751008,19,0.729,0.957088,post_filter,False,0.7012,1.0,0.976626,0.729,0.959042,24.9815,"overall IN (1,2,5)"
108,0.658182,18,0.729,0.888982,post_filter,False,1.0257,1.0,0.965811,0.729,0.896665,24.8782,verified=true AND overall>=3.0
109,0.70348,19,0.729,0.959042,post_filter,False,0.618,1.0,0.979399,0.729,0.961077,25.3493,"overall IN (1,5)"
110,0.210713,2,0.760547,0.818652,post_filter,False,0.7628,1.0,0.974572,0.760547,0.834244,24.8615,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
111,0.7886,19,0.729,0.961077,post_filter,False,0.4651,1.0,0.984497,0.729,0.963419,25.0629,overall>=4.0
112,0.140751,1,0.665556,0.823716,pre_filter,False,23.2464,1.0,0.225119,0.621512,0.823716,25.6009,overall<=2.0
113,0.248992,4,0.798261,0.996886,post_filter,False,0.8774,1.0,0.970753,0.798261,0.994273,24.9976,"overall IN (3,4)"
114,0.339351,8,0.9,0.894582,pre_filter,False,36.2329,1.0,0.0,0.81,0.894582,25.3508,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
115,0.050727,0,0.721291,0.823405,post_filter,False,1.1155,1.0,0.962818,0.721291,0.837347,25.3189,"main_cat IN ('Computers', 'Tools & Home Improvement')"
116,0.728433,19,0.729,0.963419,post_filter,False,0.672,1.0,0.977599,0.729,0.964837,24.7686,"overall IN (2,3,5)"
117,0.300422,7,0.729,0.959915,pre_filter,False,27.9,1.0,0.070001,0.6631,0.959915,24.9173,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
118,0.210713,2,0.760547,0.834244,pre_filter,False,41.9259,1.0,0.0,0.684492,0.834244,24.9467,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
119,0.70348,19,0.729,0.964837,post_filter,False,0.8027,1.0,0.973244,0.729,0.965678,25.032,"overall IN (1,5)"
120,0.339351,8,0.81,0.894582,post_filter,False,0.861,1.0,0.971299,0.81,0.902253,25.0549,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
121,0.160682,1,0.621512,0.823716,post_filter,False,0.9691,1.0,0.967697,0.621512,0.838114,25.2083,"main_cat IN ('Camera & Photo', 'Computers')"
122,0.774129,19,0.729,0.965678,post_filter,False,0.9131,1.0,0.969564,0.729,0.966067,25.0571,"overall IN (1,3,5)"
123,0.774129,19,0.729,0.966067,post_filter,False,0.8222,1.0,0.972593,0.729,0.966719,24.9775,"overall IN (1,3,5)"
124,0.092237,0,0.721291,0.837347,post_filter,False,0.8883,1.0,0.97039,0.721291,0.850651,25.0684,main_cat='Home Audio &amp; Theater' AND overall>=3.0
125,0.658182,18,0.729,0.896665,pre_filter,False,30.2121,1.0,0.0,0.6561,0.896665,25.158,verified=true AND overall>=3.0
126,0.300422,7,0.6631,0.959915,post_filter,False,0.7585,1.0,0.974717,0.6631,0.961395,25.0329,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
127,0.092237,0,0.721291,0.850651,post_filter,False,0.6956,1.0,0.976812,0.721291,0.863267,25.1538,main_cat='Home Audio &amp; Theater' AND overall>=3.0
128,0.658182,18,0.6561,0.896665,post_filter,False,0.928,1.0,0.969067,0.6561,0.903905,25.0258,verified=true AND overall>=3.0
129,0.680906,18,0.6561,0.903905,post_filter,False,0.882,1.0,0.970601,0.6561,0.910574,24.8253,"overall IN (3,5)"
130,0.658182,18,0.6561,0.910574,post_filter,False,0.6206,1.0,0.979314,0.6561,0.917448,25.1605,verified=true AND overall>=3.0
131,0.859249,20,0.702717,0.980259,post_filter,False,0.7896,1.0,0.973681,0.702717,0.979601,25.0877,overall>=3.0
132,0.658182,18,0.6561,0.917448,post_filter,False,0.7477,1.0,0.975075,0.6561,0.923211,25.1953,verified=true AND overall>=3.0
133,0.680906,18,0.6561,0.923211,post_filter,False,0.8391,1.0,0.972031,0.6561,0.928093,24.9632,"overall IN (3,5)"
134,0.050727,0,0.721291,0.863267,pre_filter,False,2.298,1.0,0.9234,0.741502,0.863267,25.0683,"main_cat IN ('Computers', 'Tools & Home Improvement')"
135,0.319094,7,0.6631,0.961395,post_filter,False,0.6661,1.0,0.977796,0.6631,0.963035,24.976,"overall IN (1,2,4)"
136,0.906777,21,1.0,0.858343,post_filter,True,0.7729,1.0,0.974238,1.0,0.869933,24.7081,overall>=2.0
137,0.610257,18,0.6561,0.928093,post_filter,False,0.8072,1.0,0.973094,0.6561,0.932593,24.855,overall>=5.0
138,0.073033,0,0.741502,0.863267,pre_filter,False,10.9085,0.8,0.114125,0.678765,0.863267,25.1289,brand='Tiffen'
139,0.751008,19,0.729,0.966719,post_filter,False,0.3583,0.9,0.575402,0.729,0.927587,24.8536,"overall IN (1,2,5)"
140,0.319094,7,0.6631,0.963035,post_filter,False,0.8281,1.0,0.972397,0.6631,0.963972,24.8143,"overall IN (1,2,4)"
141,0.300422,7,0.6631,0.963972,post_filter,False,0.4052,1.0,0.986494,0.6631,0.966224,25.0843,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
142,0.230635,3,0.81,0.997502,pre_filter,False,30.9334,0.9,0.0,0.729,0.997502,25.3649,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
143,0.821657,20,0.702717,0.979601,post_filter,False,0.7758,1.0,0.97414,0.702717,0.979055,24.7809,"overall IN (1,2,3,5)"
144,0.050727,0,0.678765,0.863267,post_filter,False,0.6286,0.9,0.570155,0.678765,0.833956,24.9378,"main_cat IN ('Computers', 'Tools & Home Improvement')"
145,0.300422,7,0.6631,0.966224,post_filter,False,0.8804,1.0,0.970653,0.6631,0.966667,24.8217,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
146,0.859249,20,0.702717,0.979055,post_filter,False,0.8475,1.0,0.971749,0.702717,0.978325,25.203,overall>=3.0
147,0.092237,0,0.678765,0.833956,post_filter,False,0.6042,1.0,0.97986,0.678765,0.848546,25.122,main_cat='Home Audio &amp; Theater' AND overall>=3.0
148,0.300422,7,0.6631,0.966667,post_filter,False,0.972,1.0,0.967599,0.6631,0.96676,24.743,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
149,0.210713,2,0.684492,0.834244,post_filter,False,0.6562,1.0,0.978125,0.684492,0.848632,25.0733,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
150,0.821657,20,0.702717,0.978325,post_filter,False,0.8857,1.0,0.970476,0.702717,0.97754,24.7644,"overall IN (1,2,3,5)"
151,0.774129,19,0.729,0.927587,post_filter,False,0.8431,1.0,0.971897,0.729,0.932018,25.0048,"overall IN (1,3,5)"
152,0.751008,19,0.729,0.932018,post_filter,False,1.0511,1.0,0.964962,0.729,0.935313,25.0727,"overall IN (1,2,5)"
153,0.12068,1,0.621512,0.838114,pre_filter,False,16.788,0.5,0.000718,0.559433,0.838114,25.5151,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
154,0.836128,20,0.702717,0.97754,post_filter,False,0.6365,1.0,0.978782,0.702717,0.977664,25.0419,"overall IN (2,4,5)"
155,0.70348,19,0.729,0.935313,post_filter,False,0.8329,1.0,0.972236,0.729,0.939005,25.1065,"overall IN (1,5)"
156,0.821657,20,0.702717,0.977664,post_filter,False,0.773,1.0,0.974232,0.702717,0.977321,25.0853,"overall IN (1,2,3,5)"
157,0.836128,20,0.702717,0.977321,post_filter,False,0.6727,1.0,0.977575,0.702717,0.977346,25.2639,"overall IN (2,4,5)"
158,0.270385,5,1.0,0.899563,post_filter,False,0.764,1.0,0.974535,1.0,0.90706,25.1384,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
159,0.140751,1,0.559433,0.838114,post_filter,False,0.9087,1.0,0.969708,0.559433,0.851274,24.724,overall<=2.0
160,0.073033,0,0.678765,0.848546,post_filter,False,1.357,0.4,0.000167,0.678765,0.763708,25.8365,brand='Tiffen'
161,0.300422,7,0.6631,0.96676,post_filter,False,0.9785,0.9,0.563363,0.6631,0.92642,24.8235,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
162,0.680906,18,0.6561,0.932593,post_filter,False,0.5733,1.0,0.980889,0.6561,0.937423,25.1156,"overall IN (3,5)"
163,0.270385,5,1.0,0.90706,post_filter,False,0.7975,1.0,0.973415,1.0,0.913696,24.7846,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
164,0.881823,20,0.702717,0.977346,post_filter,False,0.6931,1.0,0.976896,0.702717,0.977301,25.1001,"overall IN (1,4,5)"
165,0.751008,19,0.729,0.939005,post_filter,False,0.9344,1.0,0.968853,0.729,0.94199,24.9695,"overall IN (1,2,5)"
166,0.160682,1,0.559433,0.851274,post_filter,False,0.8693,1.0,0.971025,0.559433,0.863249,25.1642,"main_cat IN ('Camera & Photo', 'Computers')"
167,0.881823,20,0.702717,0.977301,post_filter,False,0.9799,1.0,0.967336,0.702717,0.976305,25.1237,"overall IN (1,4,5)"
168,0.836128,20,0.702717,0.976305,post_filter,False,0.7246,1.0,0.975847,0.702717,0.976259,24.9917,"overall IN (2,4,5)"
169,0.774129,19,0.729,0.94199,post_filter,False,0.5295,1.0,0.982349,0.729,0.946026,25.2329,"overall IN (1,3,5)"
170,0.389743,11,0.843457,0.994439,post_filter,False,0.9038,1.0,0.969872,0.843457,0.991982,25.0282,overall<=4.0
171,0.7886,19,0.729,0.946026,post_filter,False,1.0426,0.9,0.562118,0.729,0.907635,25.0333,overall>=4.0
172,0.610257,18,0.6561,0.937423,post_filter,False,0.9936,1.0,0.966879,0.6561,0.940368,25.0545,overall>=5.0
173,0.751008,19,0.729,0.907635,post_filter,False,0.4349,0.0,0.0,0.729,0.816872,25.2347,"overall IN (1,2,5)"
174,0.160682,1,0.559433,0.863249,post_filter,False,1.2054,0.3,9e-06,0.559433,0.776925,25.8074,"main_cat IN ('Camera & Photo', 'Computers')"
175,0.859249,20,0.702717,0.976259,post_filter,False,0.911,1.0,0.969633,0.702717,0.975596,24.9313,overall>=3.0
176,0.140751,1,0.559433,0.776925,post_filter,False,1.3636,0.2,0.0,0.559433,0.699232,26.7777,overall<=2.0
177,0.092237,0,0.678765,0.763708,post_filter,False,0.5408,1.0,0.981974,0.678765,0.785535,25.1416,main_cat='Home Audio &amp; Theater' AND overall>=3.0
178,0.7886,19,0.729,0.816872,post_filter,False,0.9356,1.0,0.968813,0.729,0.832066,25.015,overall>=4.0
179,0.836128,20,0.702717,0.975596,post_filter,False,0.8714,1.0,0.970953,0.702717,0.975132,24.8523,"overall IN (2,4,5)"
180,0.389743,11,0.843457,0.991982,post_filter,False,0.7954,1.0,0.973488,0.843457,0.990133,24.8431,overall<=4.0
181,0.073033,0,0.678765,0.785535,post_filter,False,1.0353,0.0,0.0,0.678765,0.706981,25.5743,brand='Tiffen'
182,0.248992,4,0.798261,0.994273,post_filter,False,0.8886,1.0,0.970381,0.798261,0.991883,24.8452,"overall IN (3,4)"
183,0.180604,1,0.559433,0.699232,pre_filter,False,22.2815,0.9,0.149831,0.518473,0.699232,25.3716,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
184,0.073033,0,0.678765,0.706981,post_filter,False,1.2267,0.2,0.0,0.678765,0.636283,25.4495,brand='Tiffen'
185,0.859249,20,0.702717,0.975132,post_filter,False,0.8413,1.0,0.971957,0.702717,0.974814,24.8083,overall>=3.0
186,0.180604,1,0.518473,0.699232,pre_filter,False,26.2209,1.0,0.125971,0.479223,0.699232,24.8458,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
187,0.929351,21,1.0,0.869933,post_filter,True,0.5854,1.0,0.980486,1.0,0.880988,24.9234,"overall IN (1,2,4,5)"
