episode,selectivity,bucket_id,q_pre_before,q_post_before,chosen_strategy,was_guardrail,latency_ms,recall,reward,q_pre_after,q_post_after,gt_latency_ms,filter_name
31,0.230635,3,0.920399,0.994249,post_filter,False,2.7765,0.0,0.0,0.920399,0.894824,60.476,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
32,0.073033,0,0.990702,0.979516,post_filter,False,3.8989,0.6,0.008786,0.990702,0.882443,25.8848,brand='Tiffen'
33,0.12068,1,0.8957,0.993836,post_filter,False,2.4273,1.0,0.919089,0.8957,0.986361,25.0317,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
34,0.728433,19,0.81,0.989041,post_filter,False,1.3326,1.0,0.955581,0.81,0.985695,25.2979,"overall IN (2,3,5)"
35,0.339351,8,1.0,1.0,pre_filter,False,100.179,1.0,0.0,0.9,1.0,24.9337,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
36,0.300422,7,1.0,0.987987,post_filter,False,3.0198,1.0,0.899339,1.0,0.979122,25.1026,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
37,0.821657,20,0.9,0.971821,post_filter,False,2.1845,1.0,0.927185,0.9,0.967357,25.9258,"overall IN (1,2,3,5)"
38,0.859249,20,0.9,0.967357,pre_filter,False,83.5501,1.0,0.0,0.81,0.967357,24.938,overall>=3.0
39,0.270385,5,1.0,0.990999,pre_filter,False,19.8446,1.0,0.338514,0.933851,0.990999,25.1511,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
40,0.339351,8,0.9,1.0,post_filter,False,1.8077,1.0,0.939744,0.9,0.993974,24.9818,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
41,0.728433,19,0.81,0.985695,post_filter,False,3.6587,1.0,0.878042,0.81,0.974929,24.8001,"overall IN (2,3,5)"
42,0.658182,18,1.0,0.992643,post_filter,False,2.217,1.0,0.9261,1.0,0.985989,25.2661,verified=true AND overall>=3.0
43,0.12068,1,0.8957,0.986361,pre_filter,False,9.8918,1.0,0.670274,0.873157,0.986361,25.2197,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
44,0.319094,7,1.0,0.979122,post_filter,False,1.2918,0.8,0.171612,1.0,0.898371,25.1144,"overall IN (1,2,4)"
45,0.929351,21,1.0,0.983105,post_filter,True,1.8204,1.0,0.939319,1.0,0.978726,24.9853,"overall IN (1,2,4,5)"
46,0.70348,19,0.81,0.974929,pre_filter,False,77.5782,1.0,0.0,0.729,0.974929,25.1805,"overall IN (1,5)"
47,0.180604,1,0.873157,0.986361,post_filter,False,2.7745,0.7,0.042815,0.873157,0.892006,25.3512,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
48,0.230635,3,0.920399,0.894824,post_filter,False,0.6803,0.0,0.0,0.920399,0.805341,25.3948,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
49,0.073033,0,0.990702,0.882443,pre_filter,False,16.3346,1.0,0.455514,0.937183,0.882443,25.2789,brand='Tiffen'
50,0.7886,19,0.729,0.974929,post_filter,False,1.3299,0.9,0.556541,0.729,0.933091,25.1108,overall>=4.0
51,0.339351,8,0.9,0.993974,post_filter,False,2.5122,1.0,0.916261,0.9,0.986203,25.7977,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
52,0.050727,0,0.937183,0.882443,post_filter,False,3.587,0.8,0.157892,0.937183,0.809988,26.7459,"main_cat IN ('Computers', 'Tools & Home Improvement')"
53,0.658182,18,1.0,0.985989,post_filter,False,2.6504,1.0,0.911653,1.0,0.978555,25.378,verified=true AND overall>=3.0
54,0.952472,21,1.0,0.978726,post_filter,True,2.0779,1.0,0.930736,1.0,0.973927,24.8138,"overall IN (1,3,4,5)"
55,0.859249,20,0.81,0.967357,pre_filter,False,77.536,1.0,0.0,0.729,0.967357,25.1339,overall>=3.0
56,0.680906,18,1.0,0.978555,post_filter,False,1.5363,0.9,0.552534,1.0,0.935953,24.9058,"overall IN (3,5)"
57,0.774129,19,0.729,0.933091,post_filter,False,1.6141,1.0,0.946196,0.729,0.934401,25.2647,"overall IN (1,3,5)"
58,0.821657,20,0.729,0.967357,post_filter,False,1.5648,1.0,0.94784,0.729,0.965406,25.3265,"overall IN (1,2,3,5)"
59,0.821657,20,0.729,0.965406,post_filter,False,1.9127,1.0,0.936243,0.729,0.962489,24.8708,"overall IN (1,2,3,5)"
60,0.821657,20,0.729,0.962489,post_filter,False,1.5776,1.0,0.947413,0.729,0.960982,25.1445,"overall IN (1,2,3,5)"
61,0.774129,19,0.729,0.934401,pre_filter,False,43.3602,1.0,0.0,0.6561,0.934401,24.7704,"overall IN (1,3,5)"
62,0.180604,1,0.873157,0.892006,post_filter,False,1.3802,1.0,0.953994,0.873157,0.898205,25.0841,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
63,0.300422,7,1.0,0.898371,pre_filter,False,18.2009,1.0,0.393304,0.93933,0.898371,24.8532,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
64,0.339351,8,0.9,0.986203,post_filter,False,1.4909,0.8,0.170422,0.9,0.904625,25.1228,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
65,0.092237,0,0.937183,0.809988,pre_filter,False,5.4478,1.0,0.818408,0.925306,0.809988,25.0492,main_cat='Home Audio &amp; Theater' AND overall>=3.0
66,0.774129,19,0.6561,0.934401,post_filter,False,1.3387,1.0,0.955378,0.6561,0.936499,24.919,"overall IN (1,3,5)"
67,0.952472,21,1.0,0.973927,post_filter,True,0.7513,1.0,0.974956,1.0,0.97403,25.007,"overall IN (1,3,4,5)"
68,0.270385,5,0.933851,0.990999,post_filter,False,1.2951,1.0,0.956829,0.933851,0.987582,24.7105,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
69,0.728433,19,0.6561,0.936499,post_filter,False,1.2245,1.0,0.959183,0.6561,0.938767,24.9647,"overall IN (2,3,5)"
70,0.270385,5,0.933851,0.987582,post_filter,False,1.2687,1.0,0.95771,0.933851,0.984594,24.9152,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
71,0.774129,19,0.6561,0.938767,pre_filter,False,42.8993,1.0,0.0,0.59049,0.938767,25.0297,"overall IN (1,3,5)"
72,0.906777,21,1.0,0.97403,post_filter,True,0.8918,0.9,0.565045,1.0,0.933132,25.1328,overall>=2.0
73,0.12068,1,0.873157,0.898205,post_filter,False,1.5214,1.0,0.949288,0.873157,0.903313,24.9718,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
74,0.821657,20,0.729,0.960982,post_filter,False,1.3223,1.0,0.955922,0.729,0.960476,24.8427,"overall IN (1,2,3,5)"
75,0.929351,21,1.0,0.933132,post_filter,True,0.6154,0.0,0.0,1.0,0.839819,25.1965,"overall IN (1,2,4,5)"
76,0.248992,4,0.932544,1.0,post_filter,False,1.4104,1.0,0.952986,0.932544,0.995299,24.8775,"overall IN (3,4)"
77,0.658182,18,1.0,0.935953,pre_filter,False,37.5661,1.0,0.0,0.9,0.935953,25.1191,verified=true AND overall>=3.0
78,0.248992,4,0.932544,0.995299,post_filter,False,1.1702,1.0,0.960993,0.932544,0.991868,24.9246,"overall IN (3,4)"
79,0.774129,19,0.59049,0.938767,post_filter,False,1.1367,1.0,0.962111,0.59049,0.941102,24.8914,"overall IN (1,3,5)"
80,0.339351,8,0.9,0.904625,post_filter,False,1.3083,1.0,0.956392,0.9,0.909802,25.1298,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
81,0.270385,5,0.933851,0.984594,post_filter,False,0.5647,1.0,0.981178,0.933851,0.984253,25.1306,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
82,0.319094,7,0.93933,0.898371,post_filter,False,1.3082,1.0,0.956392,0.93933,0.904173,35.0585,"overall IN (1,2,4)"
83,0.7886,19,0.59049,0.941102,post_filter,False,1.3963,1.0,0.953456,0.59049,0.942337,25.1368,overall>=4.0
84,0.248992,4,0.932544,0.991868,pre_filter,False,20.1721,1.0,0.327597,0.872049,0.991868,25.0597,"overall IN (3,4)"
85,0.680906,18,0.9,0.935953,post_filter,False,0.3337,0.0,0.0,0.9,0.842358,25.2408,"overall IN (3,5)"
86,0.140751,1,0.873157,0.903313,post_filter,False,1.7805,0.9,0.547795,0.873157,0.867761,25.3711,overall<=2.0
87,0.180604,1,0.873157,0.867761,pre_filter,False,10.0047,1.0,0.666511,0.852493,0.867761,25.1079,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
88,0.339351,8,0.9,0.909802,post_filter,False,0.583,1.0,0.980567,0.9,0.916878,25.1168,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
89,0.774129,19,0.59049,0.942337,pre_filter,False,43.1206,1.0,0.0,0.531441,0.942337,24.9397,"overall IN (1,3,5)"
90,0.319094,7,0.93933,0.904173,post_filter,False,0.9343,1.0,0.968856,0.93933,0.910641,24.884,"overall IN (1,2,4)"
91,0.774129,19,0.531441,0.942337,post_filter,False,1.0425,1.0,0.965251,0.531441,0.944628,25.2001,"overall IN (1,3,5)"
92,0.821657,20,0.729,0.960476,post_filter,False,1.1542,1.0,0.961528,0.729,0.960581,25.0103,"overall IN (1,2,3,5)"
93,0.929351,21,1.0,0.839819,post_filter,True,1.0615,1.0,0.964618,1.0,0.852298,25.1655,"overall IN (1,2,4,5)"
94,0.160682,1,0.852493,0.867761,pre_filter,False,9.0776,1.0,0.697413,0.836985,0.867761,25.2585,"main_cat IN ('Camera & Photo', 'Computers')"
95,0.728433,19,0.531441,0.944628,post_filter,False,1.0467,1.0,0.965108,0.531441,0.946676,24.9713,"overall IN (2,3,5)"
96,0.70348,19,0.531441,0.946676,post_filter,False,1.373,1.0,0.954235,0.531441,0.947432,24.8556,"overall IN (1,5)"
97,0.248992,4,0.872049,0.991868,post_filter,False,1.1396,1.0,0.962014,0.872049,0.988883,25.012,"overall IN (3,4)"
98,0.319094,7,0.93933,0.910641,post_filter,False,1.041,1.0,0.965299,0.93933,0.916107,24.9379,"overall IN (1,2,4)"
99,0.680906,18,0.9,0.842358,post_filter,False,1.0841,1.0,0.963864,0.9,0.854509,24.889,"overall IN (3,5)"
100,0.881823,20,0.729,0.960581,pre_filter,False,49.4669,1.0,0.0,0.6561,0.960581,24.7562,"overall IN (1,4,5)"
101,0.050727,0,0.925306,0.809988,pre_filter,False,4.1712,1.0,0.860961,0.918871,0.809988,25.842,"main_cat IN ('Computers', 'Tools & Home Improvement')"
102,0.248992,4,0.872049,0.988883,pre_filter,False,20.0815,1.0,0.330618,0.817906,0.988883,24.8931,"overall IN (3,4)"
103,0.248992,4,0.817906,0.988883,post_filter,False,1.0301,1.0,0.965662,0.817906,0.986561,25.5013,"overall IN (3,4)"
104,0.180604,1,0.836985,0.867761,post_filter,False,0.8445,1.0,0.971849,0.836985,0.87817,25.0682,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
105,0.339351,8,0.9,0.916878,post_filter,False,0.9881,1.0,0.967063,0.9,0.921897,25.0195,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
106,0.859249,20,0.6561,0.960581,post_filter,False,0.9182,1.0,0.969393,0.6561,0.961462,24.7825,overall>=3.0
107,0.70348,19,0.531441,0.947432,post_filter,False,0.9211,1.0,0.969296,0.531441,0.949619,25.0365,"overall IN (1,5)"
108,0.728433,19,0.531441,0.949619,post_filter,False,1.0714,1.0,0.964286,0.531441,0.951085,24.7197,"overall IN (2,3,5)"
109,0.751008,19,0.531441,0.951085,post_filter,False,0.7395,0.9,0.568002,0.531441,0.912777,25.2087,"overall IN (1,2,5)"
110,0.270385,5,0.933851,0.984253,pre_filter,False,15.1908,1.0,0.493642,0.88983,0.984253,37.1175,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
111,0.389743,11,1.0,1.0,post_filter,False,0.7374,1.0,0.975419,1.0,0.997542,25.122,overall<=4.0
112,0.389743,11,1.0,0.997542,pre_filter,False,36.8783,1.0,0.0,0.9,0.997542,24.7175,overall<=4.0
113,0.389743,11,0.9,0.997542,post_filter,False,1.0064,1.0,0.966454,0.9,0.994433,24.6853,overall<=4.0
114,0.774129,19,0.531441,0.912777,post_filter,False,0.7535,1.0,0.974885,0.531441,0.918988,25.0918,"overall IN (1,3,5)"
115,0.180604,1,0.836985,0.87817,pre_filter,False,18.4187,1.0,0.386043,0.79189,0.87817,24.9466,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
116,0.658182,18,0.9,0.854509,pre_filter,False,37.6887,1.0,0.0,0.81,0.854509,25.0871,verified=true AND overall>=3.0
117,0.610257,18,0.81,0.854509,post_filter,False,0.8257,1.0,0.972478,0.81,0.866305,24.8849,overall>=5.0
118,0.859249,20,0.6561,0.961462,post_filter,False,1.0521,1.0,0.964929,0.6561,0.961809,25.0103,overall>=3.0
119,0.929351,21,1.0,0.852298,post_filter,True,0.947,1.0,0.968435,1.0,0.863912,24.9508,"overall IN (1,2,4,5)"
120,0.859249,20,0.6561,0.961809,post_filter,False,0.931,1.0,0.968968,0.6561,0.962525,24.8969,overall>=3.0
121,0.821657,20,0.6561,0.962525,post_filter,False,0.9727,1.0,0.967578,0.6561,0.96303,24.7304,"overall IN (1,2,3,5)"
122,0.160682,1,0.79189,0.87817,post_filter,False,1.0024,1.0,0.966588,0.79189,0.887012,24.9703,"main_cat IN ('Camera & Photo', 'Computers')"
123,0.774129,19,0.531441,0.918988,post_filter,False,0.9886,1.0,0.967046,0.531441,0.923794,24.8187,"overall IN (1,3,5)"
124,0.092237,0,0.918871,0.809988,pre_filter,False,5.562,1.0,0.814601,0.908444,0.809988,24.8122,main_cat='Home Audio &amp; Theater' AND overall>=3.0
125,0.248992,4,0.817906,0.986561,post_filter,False,0.6895,1.0,0.977017,0.817906,0.985606,25.2768,"overall IN (3,4)"
126,0.658182,18,0.81,0.866305,post_filter,False,0.8156,1.0,0.972814,0.81,0.876956,24.9917,verified=true AND overall>=3.0
127,0.774129,19,0.531441,0.923794,post_filter,False,0.7472,1.0,0.975094,0.531441,0.928924,25.1021,"overall IN (1,3,5)"
128,0.751008,19,0.531441,0.928924,post_filter,False,0.915,1.0,0.969499,0.531441,0.932981,24.9708,"overall IN (1,2,5)"
129,0.728433,19,0.531441,0.932981,post_filter,False,1.1649,1.0,0.961171,0.531441,0.9358,24.723,"overall IN (2,3,5)"
130,0.270385,5,0.88983,0.984253,post_filter,False,0.7571,1.0,0.974764,0.88983,0.983304,25.1912,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
131,0.092237,0,0.908444,0.809988,pre_filter,False,5.4107,1.0,0.819643,0.899564,0.809988,25.3344,main_cat='Home Audio &amp; Theater' AND overall>=3.0
132,0.881823,20,0.6561,0.96303,post_filter,False,0.9499,1.0,0.968337,0.6561,0.963561,24.9511,"overall IN (1,4,5)"
133,0.836128,20,0.6561,0.963561,post_filter,False,0.919,1.0,0.969368,0.6561,0.964142,25.4012,"overall IN (2,4,5)"
134,0.210713,2,0.961608,0.995217,pre_filter,False,17.6107,1.0,0.412976,0.906745,0.995217,24.9323,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
135,0.774129,19,0.531441,0.9358,post_filter,False,0.8034,1.0,0.973219,0.531441,0.939542,25.1923,"overall IN (1,3,5)"
136,0.248992,4,0.817906,0.985606,post_filter,False,0.8718,1.0,0.97094,0.817906,0.98414,24.8039,"overall IN (3,4)"
137,0.210713,2,0.906745,0.995217,post_filter,False,0.9909,0.9,0.563121,0.906745,0.952008,25.3698,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
138,0.859249,20,0.6561,0.964142,post_filter,False,1.0208,1.0,0.965974,0.6561,0.964325,24.8937,overall>=3.0
139,0.180604,1,0.79189,0.887012,pre_filter,False,10.1865,1.0,0.660449,0.778746,0.887012,25.1032,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
140,0.140751,1,0.778746,0.887012,post_filter,False,0.9784,1.0,0.967386,0.778746,0.895049,24.8049,overall<=2.0
141,0.050727,0,0.899564,0.809988,post_filter,False,0.7925,0.4,0.000171,0.899564,0.729006,25.6795,"main_cat IN ('Computers', 'Tools & Home Improvement')"
142,0.073033,0,0.899564,0.729006,post_filter,False,1.1673,0.0,0.0,0.899564,0.656105,26.3022,brand='Tiffen'
143,0.210713,2,0.906745,0.952008,pre_filter,False,11.4527,1.0,0.618243,0.877895,0.952008,25.1654,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
144,0.610257,18,0.81,0.876956,post_filter,False,0.748,1.0,0.975065,0.81,0.886767,25.1222,overall>=5.0
145,0.728433,19,0.531441,0.939542,post_filter,False,1.049,1.0,0.965032,0.531441,0.942091,25.0022,"overall IN (2,3,5)"
146,0.906777,21,1.0,0.863912,post_filter,True,0.8688,1.0,0.97104,1.0,0.874625,24.8303,overall>=2.0
147,0.836128,20,0.6561,0.964325,post_filter,False,0.637,1.0,0.978765,0.6561,0.965769,25.1145,"overall IN (2,4,5)"
148,0.092237,0,0.899564,0.656105,post_filter,False,1.2654,0.9,0.557793,0.899564,0.646274,25.2658,main_cat='Home Audio &amp; Theater' AND overall>=3.0
149,0.389743,11,0.9,0.994433,post_filter,False,0.9014,0.9,0.564858,0.9,0.951476,25.4271,overall<=4.0
150,0.339351,8,0.9,0.921897,pre_filter,False,28.2345,1.0,0.058849,0.815885,0.921897,24.8522,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
151,0.929351,21,1.0,0.874625,post_filter,True,0.8911,1.0,0.970296,1.0,0.884192,24.9164,"overall IN (1,2,4,5)"
152,0.751008,19,0.531441,0.942091,post_filter,False,1.0655,1.0,0.964485,0.531441,0.94433,25.086,"overall IN (1,2,5)"
153,0.70348,19,0.531441,0.94433,post_filter,False,0.8119,1.0,0.972938,0.531441,0.947191,25.0435,"overall IN (1,5)"
154,0.180604,1,0.778746,0.895049,post_filter,False,0.6602,1.0,0.977993,0.778746,0.903344,24.9343,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
155,0.7886,19,0.531441,0.947191,post_filter,False,0.8756,1.0,0.970814,0.531441,0.949553,25.1067,overall>=4.0
156,0.7886,19,0.531441,0.949553,post_filter,False,0.8342,1.0,0.972194,0.531441,0.951818,24.9287,overall>=4.0
157,0.319094,7,0.93933,0.916107,post_filter,False,0.7623,1.0,0.974589,0.93933,0.921955,25.201,"overall IN (1,2,4)"
158,0.610257,18,0.81,0.886767,pre_filter,False,47.999,1.0,0.0,0.729,0.886767,24.8532,overall>=5.0
159,0.319094,7,0.93933,0.921955,post_filter,False,0.8509,1.0,0.971636,0.93933,0.926923,24.9998,"overall IN (1,2,4)"
160,0.210713,2,0.877895,0.952008,pre_filter,False,11.4463,1.0,0.618456,0.851951,0.952008,24.9822,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
161,0.140751,1,0.778746,0.903344,post_filter,False,1.2291,0.5,0.001564,0.778746,0.813166,25.0575,overall<=2.0
162,0.751008,19,0.531441,0.951818,post_filter,False,0.614,1.0,0.979535,0.531441,0.954589,24.8598,"overall IN (1,2,5)"
163,0.7886,19,0.531441,0.954589,post_filter,False,0.8026,1.0,0.973247,0.531441,0.956455,24.7949,overall>=4.0
164,0.050727,0,0.899564,0.646274,pre_filter,False,4.082,1.0,0.863933,0.896001,0.646274,25.2633,"main_cat IN ('Computers', 'Tools & Home Improvement')"
165,0.929351,21,1.0,0.884192,post_filter,True,0.9333,1.0,0.96889,1.0,0.892662,24.6747,"overall IN (1,2,4,5)"
166,0.836128,20,0.6561,0.965769,post_filter,False,0.8773,0.9,0.565328,0.6561,0.925725,24.9374,"overall IN (2,4,5)"
167,0.906777,21,1.0,0.892662,post_filter,True,0.9558,1.0,0.968142,1.0,0.90021,24.8539,overall>=2.0
168,0.836128,20,0.6561,0.925725,post_filter,False,0.7952,1.0,0.973493,0.6561,0.930501,25.0623,"overall IN (2,4,5)"
169,0.929351,21,1.0,0.90021,post_filter,True,0.6038,1.0,0.979872,1.0,0.908176,25.1051,"overall IN (1,2,4,5)"
170,0.12068,1,0.778746,0.813166,post_filter,False,0.9493,1.0,0.968358,0.778746,0.828685,24.9883,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
171,0.836128,20,0.6561,0.930501,post_filter,False,1.0474,1.0,0.965086,0.6561,0.93396,24.9045,"overall IN (2,4,5)"
172,0.339351,8,0.815885,0.921897,post_filter,False,0.9278,1.0,0.969072,0.815885,0.926614,25.0671,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
173,0.210713,2,0.851951,0.952008,post_filter,False,0.5331,0.0,0.0,0.851951,0.856807,24.961,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
174,0.160682,1,0.778746,0.828685,post_filter,False,1.3367,0.3,9e-06,0.778746,0.745817,25.4564,"main_cat IN ('Camera & Photo', 'Computers')"
175,0.859249,20,0.6561,0.93396,post_filter,False,1.0013,1.0,0.966624,0.6561,0.937226,24.8685,overall>=3.0
176,0.7886,19,0.531441,0.956455,post_filter,False,0.9802,1.0,0.967326,0.531441,0.957542,24.994,overall>=4.0
177,0.658182,18,0.729,0.886767,post_filter,False,0.587,1.0,0.980432,0.729,0.896134,24.926,verified=true AND overall>=3.0
178,0.389743,11,0.9,0.951476,post_filter,False,0.9356,1.0,0.968813,0.9,0.953209,24.7675,overall<=4.0
179,0.073033,0,0.896001,0.646274,pre_filter,False,3.9638,1.0,0.867872,0.893188,0.646274,26.592,brand='Tiffen'
180,0.680906,18,0.729,0.896134,post_filter,False,0.87,1.0,0.971,0.729,0.90362,25.0383,"overall IN (3,5)"
181,0.210713,2,0.851951,0.856807,pre_filter,False,11.3438,1.0,0.621874,0.828943,0.856807,25.3733,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
182,0.952472,21,1.0,0.908176,post_filter,True,0.9198,1.0,0.969339,1.0,0.914292,24.9283,"overall IN (1,3,4,5)"
183,0.906777,21,1.0,0.914292,post_filter,True,0.7527,1.0,0.974911,1.0,0.920354,25.3857,overall>=2.0
184,0.12068,1,0.778746,0.745817,post_filter,False,0.9934,1.0,0.966887,0.778746,0.767924,25.4076,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
